ITEM©ö©ªE¡Ì	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	¡íoA¢® ¨¡C¢¬A¡Æ¢®	¡íoA¢®¢¯¢®¨ù¡© ¡íi ¢Ò¡×	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
11428	¢¥UE¡ì+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	1800000	1800000	11429	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	29	APPLY_NONE	0	0	29	0	5	0	24	80	3	0
11429	¢¥UE¡ì+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	1900000	1900000	11430	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	30	APPLY_NONE	0	0	29	0	5	0	27	100	3	0
11430	¨¬n¢¯¥ì+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	2000000	2000000	11431	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	31	APPLY_NONE	0	0	38	0	6	0	0	0	3	0
11431	¨¬n¢¯¥ì+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	2100000	2100000	11432	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	32	APPLY_NONE	0	0	38	0	6	0	3	0	3	0
11432	¨¬n¢¯¥ì+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	2200000	2200000	11433	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	34	APPLY_NONE	0	0	38	0	6	0	6	0	3	0
11433	¨¬n¢¯¥ì+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	2300000	2300000	11434	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	35	APPLY_NONE	0	0	38	0	6	0	9	0	3	0
11434	¨¬n¢¯¥ì+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	2400000	2400000	11435	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	36	APPLY_NONE	0	0	38	0	6	0	12	30	3	0
11435	¨¬n¢¯¥ì+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	2500000	2500000	11436	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	37	APPLY_NONE	0	0	38	0	6	0	15	40	3	0
11436	¨¬n¢¯¥ì+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	2600000	2609000	11437	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	38	APPLY_NONE	0	0	38	0	6	0	18	50	3	0
11437	¨¬n¢¯¥ì+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	2700000	2700000	11438	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	39	APPLY_NONE	0	0	38	0	6	0	21	65	3	0
11438	¨¬n¢¯¥ì+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	2800000	2800000	11439	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	40	APPLY_NONE	0	0	38	0	6	0	24	80	3	0
11439	¨¬n¢¯¥ì+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	2900000	2900000	11440	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	41	APPLY_NONE	0	0	38	0	6	0	27	100	3	0
11440	¢¯¥ì¢¬¡Æ+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	5000000	5000000	11441	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	42	APPLY_NONE	0	0	47	0	7	0	0	0	3	0
11441	¢¯¥ì¢¬¡Æ+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	5100000	5100000	11442	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	43	APPLY_NONE	0	0	47	0	7	0	3	0	3	0
11442	¢¯¥ì¢¬¡Æ+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	5200000	5200000	11443	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	44	APPLY_NONE	0	0	47	0	7	0	6	0	3	0
11443	¢¯¥ì¢¬¡Æ+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	5300000	5300000	11444	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	45	APPLY_NONE	0	0	47	0	7	0	9	0	3	0
11444	¢¯¥ì¢¬¡Æ+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	5400000	5400000	11445	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	46	APPLY_NONE	0	0	47	0	7	0	12	30	3	0
11445	¢¯¥ì¢¬¡Æ+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	5500000	5500000	11446	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	47	APPLY_NONE	0	0	47	0	7	0	15	40	3	0
11446	¢¯¥ì¢¬¡Æ+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	5600000	5600000	11447	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	48	APPLY_NONE	0	0	47	0	7	0	18	50	3	0
11447	¢¯¥ì¢¬¡Æ+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	5700000	5700000	11448	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	49	APPLY_NONE	0	0	47	0	7	0	21	65	3	0
11448	¢¯¥ì¢¬¡Æ+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	5800000	5800000	11449	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	50	APPLY_NONE	0	0	47	0	7	0	24	80	3	0
11449	¢¯¥ì¢¬¡Æ+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	5900000	5900000	11450	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	51	APPLY_NONE	0	0	47	0	7	0	27	100	3	0
11450	Au¡íi+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	10000000	10000000	11451	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	52	APPLY_NONE	0	0	55	0	8	0	0	0	3	0
11451	Au¡íi+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	11000000	11000000	11452	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	53	APPLY_NONE	0	0	55	0	8	0	3	0	3	0
11452	Au¡íi+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	12000000	12000000	11453	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	54	APPLY_NONE	0	0	55	0	8	0	6	0	3	0
11453	Au¡íi+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	13000000	13000000	11454	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	55	APPLY_NONE	0	0	55	0	8	0	9	0	3	0
11454	Au¡íi+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	14000000	14000000	11455	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	56	APPLY_NONE	0	0	55	0	8	0	12	30	3	0
11455	Au¡íi+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	15000000	15000000	11456	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	57	APPLY_NONE	0	0	55	0	8	0	15	40	3	0
11456	Au¡íi+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	16000000	16000000	11457	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	58	APPLY_NONE	0	0	55	0	8	0	18	50	3	0
11457	Au¡íi+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	17000000	17000000	11458	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	59	APPLY_NONE	0	0	55	0	8	0	21	65	3	0
11458	Au¡íi+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	18000000	18000000	11459	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	60	APPLY_NONE	0	0	55	0	8	0	24	80	3	0
11459	Au¡íi+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	19000000	19000000	11460	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	61	APPLY_NONE	0	0	55	0	8	0	27	100	3	0
11460	¢¯e¨ú¨¡+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	50000000	50000000	11461	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	62	APPLY_NONE	0	0	64	0	9	0	0	0	3	0
11461	¢¯e¨ú¨¡+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	51000000	52000000	11462	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	63	APPLY_NONE	0	0	64	0	9	0	3	0	3	0
11462	¢¯e¨ú¨¡+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	53000000	53000000	11463	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	64	APPLY_NONE	0	0	64	0	9	0	6	0	3	0
11463	¢¯e¨ú¨¡+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	54000000	54000000	11464	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	65	APPLY_NONE	0	0	64	0	9	0	9	0	3	0
11464	¢¯e¨ú¨¡+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	55000000	55000000	11465	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	66	APPLY_NONE	0	0	64	0	9	0	12	30	3	0
11465	¢¯e¨ú¨¡+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	56000000	56000000	11466	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	67	APPLY_NONE	0	0	64	0	9	0	15	40	3	0
11466	¢¯e¨ú¨¡+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	57000000	57000000	11467	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	68	APPLY_NONE	0	0	64	0	9	0	18	50	3	0
11467	¢¯e¨ú¨¡+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	58000000	58000000	11468	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	69	APPLY_NONE	0	0	64	0	9	0	21	65	3	0
11468	¢¯e¨ú¨¡+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	59000000	59000000	11469	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	70	APPLY_NONE	0	0	64	0	9	0	24	80	3	0
11469	¢¯e¨ú¨¡+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	100000000	100000000	11470	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	71	APPLY_NONE	0	0	64	0	9	0	27	100	3	0
11470	¡íiC©ø+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	110000000	110000000	11471	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	72	APPLY_NONE	0	0	72	0	10	0	0	0	3	0
11471	¡íiC©ø+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000000	120000000	11472	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	73	APPLY_NONE	0	0	72	0	10	0	3	0	3	0
11472	¡íiC©ø+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	130000000	130000000	11473	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	74	APPLY_NONE	0	0	72	0	10	0	6	0	3	0
11473	¡íiC©ø+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	140000000	140000000	11474	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	75	APPLY_NONE	0	0	72	0	10	0	9	0	3	0
11474	¡íiC©ø+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	150000000	150000000	11475	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	76	APPLY_NONE	0	0	72	0	10	0	12	30	3	0
11475	¡íiC©ø+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	160000000	160000000	11476	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	77	APPLY_NONE	0	0	72	0	10	0	15	40	3	0
11476	¡íiC©ø+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	170000000	170000000	11477	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	78	APPLY_NONE	0	0	72	0	10	0	18	50	3	0
11477	¡íiC©ø+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	180000000	180000000	11478	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	79	APPLY_NONE	0	0	72	0	10	0	21	65	3	0
11478	¡íiC©ø+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	190000000	190000000	11479	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	80	APPLY_NONE	0	0	72	0	10	0	24	80	3	0
11479	¡íiC©ø+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	500000000	500000000	11480	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	81	APPLY_NONE	0	0	72	0	10	0	27	100	3	0
11480	¨¬nCo+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	510000000	510000000	11481	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	82	APPLY_NONE	0	0	81	0	11	0	0	0	3	0
11481	¨¬nCo+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	520000000	520000000	11482	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	83	APPLY_NONE	0	0	81	0	11	0	3	0	3	0
11482	¨¬nCo+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	530000000	530000000	11483	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	84	APPLY_NONE	0	0	81	0	11	0	6	0	3	0
11483	¨¬nCo+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	540000000	540000000	11484	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	85	APPLY_NONE	0	0	81	0	11	0	9	0	3	0
11484	¨¬nCo+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	550000000	550000000	11485	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	86	APPLY_NONE	0	0	81	0	11	0	12	30	3	0
11485	¨¬nCo+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	560000000	560000000	11486	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	87	APPLY_NONE	0	0	81	0	11	0	15	40	3	0
11486	¨¬nCo+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	570000000	570000000	11487	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	88	APPLY_NONE	0	0	81	0	11	0	18	50	3	0
11487	¨¬nCo+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	580000000	580000000	11488	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	89	APPLY_NONE	0	0	81	0	11	0	21	65	3	0
11488	¨¬nCo+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	590000000	590000000	11489	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	90	APPLY_NONE	0	0	81	0	11	0	24	80	3	0
11489	¨¬nCo+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	1000000000	1000000000	12020	1217	15	LEVEL	0	LIMIT_NONE	0	APPLY_RESIST_MAGIC	20	APPLY_ATTBONUS_MONSTER	91	APPLY_NONE	0	0	81	0	11	0	27	100	3	0
11490	E©¡C©ø+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	11491	181	15	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	05	APPLY_RESIST_MAGIC	2	APPLY_NONE	0	0	90	0	12	0	0	0	3	0
11491	E©¡C©ø+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	11492	182	15	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	04	APPLY_RESIST_MAGIC	3	APPLY_NONE	0	0	90	0	12	0	3	0	3	0
11492	E©¡C©ø+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	11493	183	15	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	03	APPLY_RESIST_MAGIC	4	APPLY_NONE	0	0	90	0	12	0	6	0	3	0
11493	E©¡C©ø+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	11494	184	15	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	02	APPLY_RESIST_MAGIC	5	APPLY_NONE	0	0	90	0	12	0	9	0	3	0
11494	E©¡C©ø+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	11495	185	15	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	01	APPLY_RESIST_MAGIC	6	APPLY_NONE	0	0	90	0	12	0	12	30	3	0
11495	E©¡C©ø+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	11496	186	15	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	00	APPLY_RESIST_MAGIC	7	APPLY_NONE	0	0	90	0	12	0	15	40	3	0
11496	E©¡C©ø+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	11497	187	15	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_RESIST_MAGIC	9	APPLY_NONE	0	0	90	0	12	0	18	50	3	0
