VNUM	LOCALE_NAME	
1	Yang	
50122	Lada de fier
50123	NoNAme
50124	Caseta putreda din lemn
50125	Cufar King
50126	Cufar Costume
50127	Cufar Titluri
50128	Cufar OX
50129	Cufar norocos
50130	Cutie costume farm
50131	Cutie curele
50132	Cutie Rubin Misterioasa
50133	Cutie Smarald Misterios
50134	Cutie Safir Misterioasa
50135	Cutie Ametist Misterios
50136	Cutie Topaz Misterioasa
50137	Cutie Citrin Misterioasa
50150	Cheie de Rubin
50151	Cheie de Smarald
50152	Cheie de Safir
50153	Cheie de Ametist
50154	Cheie de Topaz
50155	Cheie de Citrin
50156	Cheie de Diamant
50160	Ou de Paste
50161	Ou de Paste
50162	Ou de Paste
50163	Ou de Paste
50164	Ou de Paste
50165	Ou de Paste
50166	Ou de Paste
50167	Ou de Paste
50168	Ou de Paste
50169	Ou de Paste
50170	Ou de Paste
50171	Ou de Paste
50172	Ou de Paste
50173	Ou de Paste
50174	Ou de Paste
50175	Ou de Paste
50176	Ou de Paste
50177	Ou de Paste
50178	Ou de Paste
50179	Ou de Paste
50180	Cos gol:
50181	Lada Frigorifica
50182	Cufar Binecuvantat
50183	NoNAme
50184	NoNAme
50185	NoNAme
50186	Cufarul lui Azrael
50187	Cufar Ucenic I
50188	Cufar Ucenic II
50189	Cufar Ucenic III
50190	Cufar Expert I
50191	Cufar Expert II
50192	Cufar Expert III
50193	Cufar Master I
50194	Cufar Master II
50195	Cufar Master III
50196	Cufar Mare Maestru
50197	NoNAme
50198	NoNAme
50199	NoNAme
50200	Manunchi
50201	Buchet de flori
50202	Buchet de flori
50212	Cufar Ucenic I
50213	Cufar Ucenic I
50215	Cufar de Halloween
50216	Vin Fiert
50249	Cufarul Triumfului
50252	Cor Draconis
50253	NoNAme
50254	Cufarul Intunericului
50255	Cor Draconis
50256	Cor Draconis (Taiat)
50257	Cor Draconis (Rar)
50258	Cor Draconis (Antic)
50259	Cor Draconis (Legendar)
50260	Cor Draconis (Brut)
50300	Cartea competentei
50301	Arta de razboi Sun-zi
50302	Arta de razboi Wu-zi
50303	WeiLiao Zi
50304	Stapanirea combo
50305	Cartea maestrului combo
50306	Arta Inalta a combo
50307	Tag Personalizat
50308	Nume Pet
50309	Panou Barbut
50310	Cartea misiunii (expert)
50311	Limbi Shinsoo
50312	Limbi Chunjo
50313	Limbi Jinno
50314	Cartea transformarii
50315	Cartea transformarii av.
50316	Cartea transformarii exp
50317	Cartea misiunii (Test)
50318	Cartea misiunii (usor)
50319	Cartea misiunii (normal)
50320	Cartea misiunii (greu)
50321	Cartea misiunii (expert)
50322	Rolul transformarii
50401	Carte de croitorie
50402	Cartea Vartejul Sabiei
50403	Cartea Iuresului
50404	Cartea aura sabiei
50405	Cartea bataia vantului
50416	Cartea patrunderii
50417	Cartea lov. puternice
50418	Cartea tropaitului
50419	Cartea trupului puternic
50420	Cartea lov. de sabie
50431	Cartea Ambuscadei
50432	Cartea Atac Rapid
50433	Cartea Pumnal Rulant
50434	Cartea camuflarii
50435	Cartea Nor Otravitor
50446	Cartea Foc Repetat
50447	Cartea Ploaie de Sageti
50448	Cartea sagetii de foc
50449	Cartea mersului lin
50450	Cartea sagetii otravite
50461	Cartea pocnit din degete
50462	Cartea Vartejul Dragon
50463	Cartea lamei fermecate
50464	Cartea fricii
50465	Cartea armurii fermecate
50466	Cartea anularea vrajii
50476	Cartea lov. Intunecate
50477	Cartea loviturii de foc
50478	Cartea spiritul focului
50479	Cartea prot. Intunecate
50480	Cartea lov. stafiei
50481	Cartea pietrei Intunecat
50491	Cartea Talisman Zburator
50492	Cartea Focul dragonului
50493	Cartea limbii dragonului
50494	Cartea binecuvantarii
50495	Cartea reflectiei
50496	Cartea Forta Dragonului
50506	Cartea aruncatura fulger
50507	Cartea despre fulgerat
50508	Cartea gheara fulgerului
50509	Cartea vindecarii
50510	Cartea repeziciunii
50511	Cartea atacului
50512	Piatra curcubeu
50513	Piatra Spiritului
50600	Cartea mineritului
50601	Piatra diamant
50602	Chihlimbar
50603	Bustean fosila
50604	Minereu de cupru
50605	Minereu de argint
50606	Minereu de aur
50607	Minereu de jade
50608	Minereu de Abanos
50609	Bucata de Perla
50610	Minereu de aur alb
50611	Minereu de cristal
50612	Minereu de cuart
50613	Minereu lacrima cerului
50614	Minereu Cristal Suflet
50615	Inghetata
50616	Suc de morcovi
50617	Iepuras de aur
50618	Pepsi
50621	Diamant
50622	Chihlimbar
50623	Lemn fosila
50624	Cupru
50625	Argint
50626	Aur
50627	Jade
50628	Ebonita
50629	Perle
50630	Aur alb
50631	Cristal
50632	Ametist
50633	Lacrima cerului
50634	Cristal Spirit
50635	Rubin
50636	Granat
50637	Smarald
50638	Safir
50701	Floare de piersica
50702	Floare clopotel
50703	Floare kaki
50704	Radacina de Gango
50705	Liliac
50706	Ciuperci Tue
50707	Trandafir alpin
50708	Dud
50709	Gura leului
50710	Scaiete
50711	Curmal
50712	Planta Sam-Zi
50721	Floare de piersic
50722	Floare clopotel
50723	Floare kaki
50724	Radacina de Gango
50725	Liliac
50726	Ciuperci Tue
50727	Trandafir alpin
50728	Dud
50729	Gura leului
50730	Scaiete
50731	Curmal
50732	Planta Sam-Zi
50801	Suc de floare de piersic
50802	Suc de Floare Clopotel
50803	Suc de floare kaki
50804	Suc de radacina de Gango
50805	Suc de liliac
50806	Rasina din ciuperci Tue
50807	Suc de trandafir alpin
50808	Suc de dud
50809	Suc de gura leului
50810	Suc de scaiete
50811	Extract de curmal
50812	Suc din planta Sam-Zi
50813	Apa Sim
50814	Apa Dok
50815	Apa Bo
50816	Apa Young
50817	Apa Zin
50818	Apa SamBo
50819	Apa Mong
50820	Apa Hwal
50821	Roua rosie
50822	Roua roz
50823	Roua galbena
50824	Roua verde
50825	Roua albastra
50826	Roua alba
50901	Sticla goala
50902	Reteta pentru Incepatori
50903	Reteta
50904	Reteta pt. profesionisti
50905	Reteta pentru apa Sim
50906	Reteta pentru apa Dok
50907	Reteta pentru apa Bo
50908	Reteta pentru apa Young
50909	Reteta pentru apa Zin
50910	Reteta pentru apa Hwal
51001	Fragment de Energie
51002	Cristal de Energie
51639	Cufar Dragon
51640	Cufar Dragon+
51641	Cufar Dragon+ (MultiCol)
51642	Cufar Dragon (MultiCol)
51643	Cufar Dragon Nobil
51644	Cufar Dragon Nobil+
51645	Cuf Drag Nobil+ (MultiC)
51646	Cuf Drag Nobil (MultiC)
52001	Mistret Salb Mic (sig)
52002	Mistret Salb Mic (sig)
52003	Mistret Salb Mic (sig)
52004	Mistret Salb Mic (sig)
52005	Mistret Salb Mic (sig)
52006	Mistret Salbatic (sig)
52007	Mistret Salbatic (sig)
52008	Mistret Salbatic (sig)
52009	Mistret Salbatic (sig)
52010	Mistret Salbatic (sig)
52011	Mistret Salb Curaj (sig)
52012	Mistret Salb Curaj (sig)
52013	Mistret Salb Curaj (sig)
52014	Mistret Salb Curaj (sig)
52015	Mistret Salb Curaj (sig)
52016	Lup Mic (sigiliu)
52017	Lup Mic (sigiliu)
52018	Lup Mic (sigiliu)
52019	Lup Mic (sigiliu)
52020	Lup Mic (sigiliu)
52021	Lup Salbatic (sigiliu)
52022	Lup Salbatic (sigiliu)
52023	Lup Salbatic (sigiliu)
52024	Lup Salbatic (sigiliu)
52025	Lup Salbatic (sigiliu)
52026	Lup Curajos (sigiliu)
52027	Lup Curajos (sigiliu)
52028	Lup Curajos (sigiliu)
52029	Lup Curajos (sigiliu)
52030	Lup Curajos (sigiliu)
52031	Leu Mic (sigiliu)
52032	Leu Mic (sigiliu)
52033	Leu Mic (sigiliu)
52034	Leu Mic (sigiliu)
52035	Leu Mic (sigiliu)
52036	Leu Salbatic (sigiliu)
52037	Leu Salbatic (sigiliu)
52038	Leu Salbatic (sigiliu)
52039	Leu Salbatic (sigiliu)
52040	Leu Salbatic (sigiliu)
52041	Leu Curajos (sigiliu)
52042	Leu Curajos (sigiliu)
52043	Leu Curajos (sigiliu)
52044	Leu Curajos (sigiliu)
52045	Leu Curajos (sigiliu)
52046	Tigru Mic (sigiliu)
52047	Tigru Mic (sigiliu)
52048	Tigru Mic (sigiliu)
52049	Tigru Mic (sigiliu)
52050	Tigru Mic (sigiliu)
52051	Tigru Salbatic (sigiliu)
52052	Tigru Salbatic (sigiliu)
52053	Tigru Salbatic (sigiliu)
52054	Tigru Salbatic (sigiliu)
52055	Tigru Salbatic (sigiliu)
52056	Tigru Curajos (sigiliu)
52057	Tigru Curajos (sigiliu)
52058	Tigru Curajos (sigiliu)
52059	Tigru Curajos (sigiliu)
52060	Tigru Curajos (sigiliu)
52061	Ren Tanar (sigiliu)
52062	Ren Tanar (sigiliu)
52063	Ren Tanar (sigiliu)
52064	Ren Tanar (sigiliu)
52065	Ren Tanar (sigiliu)
52066	Sigiliu Ren Salbatic
52067	Sigiliu Ren Salbatic
52068	Ren Salbatic (sigiliu)
52069	Ren Salbatic (sigiliu)
52070	Ren Salbatic (sigiliu)
52071	Ren Curajos (sigiliu)
52072	Ren Curajos (sigiliu)
52073	Ren Curajos (sigiliu)
52074	Ren Curajos (sigiliu)
52075	Ren Curajos (sigiliu)
52076	Ren Tanar (sigiliu)
52077	Ren Tanar (sigiliu)
52078	Ren Tanar (sigiliu)
52079	Ren Tanar (sigiliu)
52080	Ren Tanar (sigiliu)
52081	Ren Salbatic (sigiliu)
52082	Ren Salbatic (sigiliu)
52083	Ren Salbatic (sigiliu)
52084	Ren Salbatic (sigiliu)
52085	Ren Salbatic (sigiliu)
52086	Ren Curajos (sigiliu)
52087	Ren Curajos (sigiliu)
52088	Ren Curajos (sigiliu)
52089	Ren Curajos (sigiliu)
52090	Ren Curajos (sigiliu)
52091	Sigiliu Dragor Tanar
52092	Sigiliu Dragor Tanar
52093	Sigiliu Dragor Tanar
52094	Sigiliu Dragor Tanar
52095	Sigiliu Dragor Tanar
52096	Sigiliu Dragor Salbatic
52097	Sigiliu Dragor Salbatic
52098	Sigiliu Dragor Salbatic
52099	Sigiliu Dragor Salbatic
52100	Sigiliu Dragor Salbatic
52101	Sigiliu Dragor Curajos
52102	Sigiliu Dragor Curajos
52103	Sigiliu Dragor Curajos
52104	Sigiliu Dragor Curajos
52105	Sigiliu Dragor Curajos
52701	Autorizatie pt Leu
52702	Autorizatie pt Tigru
52703	Autorizatie pt Mistret
52704	Autorizatie pt Lup
52705	Autorizatie pt Ren (M)
52706	Autorizatie pt Ren (F)
52707	Certificat Dragor
53001	Sigiliu Phoenix de Foc
53002	Sigiliu Pui de Ren
53003	Sigiliu Phoenix de Gheata
53005	Baby Azrael (PC)
53006	Baby Azrael (PGM)
53007	Sigiliu Bambi
53008	Sigiliu Knuud
53009	Sigiliu Bao Bao
53010	Sigiliu Leonidas
53011	Sigiliu Khan
53012	Sigiliu Porcusor
53013	Sigiliu Rufus
53014	Sigiliu Mini Executor
53015	Sig. Mini Executor(aur)
53016	Sigiliu de Os
53017	Sigiliu Phoenix de Jad
53018	Leonidas Alb (Sigiliu)
53019	Arctis Khan (Sigiliu)
53020	Porkie Polar (Sigiliu)
53021	Rufus de Gheata (Sigil.)
53022	Nuvy Panda (Sigil.)
53501	NoNAme
53502	Cufarul Puiului de Ren
53503	Colivia Phoenix de Gheata
53504	NoNAme
53505	NoNAme
53506	NoNAme
53507	3i c s     
53508	3i c s     
53509	3i c s     
53510	3i c s     
53511	3i c s     
53512	3i c s     
53513	3i c s     
53514	3i c s     
53515	3i c s     
53516	Cufar de Oase
53517	Colivie de Jad
53518	Leonidas Alb
53519	Arctis Khan
53520	Porkie Polar
53521	Rufus de Gheata
60001	Fiere
60002	Nota Paznic Depozit
60003	Simbol Eroic
69000	Misterul lov. puternice
69010	Secret Chi
69020	Misterul lov. stafiei
69030	Misterul lov. de atac
69040	Misterul Ambuscadei
69050	Misterul sagetii
69060	Misterul mersului lin
69070	Misterul atacului rapid
69080	Misterul lov. Intunecate
69090	Misterul Vartejul Dragon
69100	Misterul cer si pamant
69110	Misterul lamei fermecate
69120	Mist. talism. zburator
69130	Misterul vindecarii
69140	Misterul Ajutorul Dragon
69150	Misterul binecuvantarii
70001	Papusa Zeitei
70002	A Treia Mana
70003	Cartea Comandantului
70004	Medalia harniciei
70005	Inelul Experientei
70006	Inelul limbilor
70007	Inel Teleportare
70008	Steag alb
70009	Cufar Pretios
70010	Bilet pentru Depozit
70011	Imbunatateste sticla
70012	Lacrima zeitei
70013	Lacrima zeitei uriase
70014	Pastila de sange
70015	Perie Ieftina
70016	Bratara de indian
70017	Bratara pretioasa
70018	Cercei Phoenix
70019	Colier de milionar
70020	Vin de Flori de Piersic
70021	Binecuvantarea Ingerului
70022	Inima lui Bera
70023	Bastonul Inteleptului
70024	Marmura Binecuvantata
70025	Inelul demnitatii
70026	Oglinda invizibilitatii
70027	Nota fierarului
70028	Nota Inteleptului
70029	Pana de scris rosie
70030	Monoclu rosu
70031	Pamflet Scrima
70032	Cartea sabiei-2-maini
70033	Cartea sabiei-1-mana
70034	Manualul pumnalului
70035	Minereu Magic de Cupru
70036	Nota studentului
70037	Cartea uitarii
70038	Mantia Curajului
70039	Manualul Fierarului
70040	Incapatanare de orc
70041	Pumnul discipolului
70042	Aschia diavolului
70043	Manusa talharului
70044	Cornul printului negru
70045	Dintele printului negru
70046	Potirul Zeului Dragon
70047	Inelul limbilor(Exemplu)
70048	Mantia evadatului
70049	Inelul lui Lucy
70050	Semnul Regelui Intelept
70051	Manusa Regelui Intelept
70052	Vraja karma 1
70053	Vraja karma 2
70054	Vraja karma 3
70056	Suc de Rodie+
70057	Mantia Curajului
70058	Inel Teleportare
70101	Cartea Intelepciunii
70102	Boaba Zen
70103	Sutra
70104	Globul transformarii
70105	Globul transformarii
70106	Globul transformarii
70107	Globul transformarii
70201	Inalbitor
70202	Colorant alb de par
70203	Colorant blond de par
70204	Colorant rosu de par
70205	Colorant maro de par
70206	Colorant negru de par
70207	Inalbitor
70208	Vopsea maro
70251	Buruiana rosie
70252	Buruiana albastra
70253	Buruiana verde
70254	Buruiana violet
70301	Inel de Logodna
70302	Inel de cununie
71001	Pergamentul Exorcizarii
71002	Pergament Reset Skill
71003	Pergament Reset Skill
71004	Medalia Dragonului
71005	Inelul limbilor
71006	Inelul limbilor
71007	Inelul limbilor
71008	Cartea pescuitului
71009	Cufar de Depozitare
71010	A treia mana
71011	Masca Emotiei
71012	Cartea Comandantului
71013	Artificii
71014	Licoarea Atacului+10
71015	Inelul Experientei
71016	Manusile Talharului
71017	Medalia norocului
71018	Binecuvantarea Vietii
71019	Binecuvantarea Magiei
71020	Binecuvantarea Dragon
71021	Pergamentul Razboiului
71022	Permis de trecere
71023	Revenirea vitalitatii
71024	Revenirea puterii
71025	Piatra Fierarului
71026	Minereu Magic de Fier
71027	Viata Zeului Dragon
71028	Atacul Zeului Dragon
71029	Inteligenta ZeuluiDragon
71030	Apararea Zeului Dragon
71031	Sustinerea Zeului Dragon
71032	Pergamentul Dragonului
71033	Masca emotiei
71034	Licoarea Atacului+15
71035	Elixirul Explorarii
71036	Pergamentul orcului-sef
71037	Pergamentul comandantulu
71038	Perga. regele paianjen
71039	Pergamentul testoasei
71040	Pergamentul reg. focului
71041	Pergamentul-9-cozi
71042	Pergamentul reg. demon
71043	Pergament Spiritul Tigru
71044	Lovitura Critica
71045	Lovitura Patrunzatoare
71047	Tinctura pietrei stafie
71048	Vraja schimbarii
71049	Manunchi de matase
71050	Licoarea Vitezei
71054	Tinctura regatelor
71055	Tinctura numelui
71056	Tinctura cerului
71057	Piatra lemnului fosila
71058	Piatra cuprului
71059	Piatra argintului
71060	Piatra aurului
71061	Piatra jade
71062	Piatra ebonitei
71063	Piatra de Scoici
71064	Piatra aurului alb
71065	Piatra cristalului
71066	Piatra cuartului
71067	Piatra lacrima cerului
71068	Pana Indragostitilor
71069	Cerceii Armoniei
71070	Bratara Iubirii
71071	Cerceii Iubirii
71072	Bratara armoniei
71073	Colierul Iubirii
71074	Colierul Armoniei
71075	Vopsea de par(alb)
71076	Vopsea de par(blond)
71077	Vopsea de par(rosu)
71078	Vopsea de par (maro)
71079	Vopsea de par(negru)
71080	Piatra metin(usor)
71081	Piatra metin(normal)
71082	Piatra metin(greu)
71083	Cartea Pietrelor
71084	Vrajeste Obiectul
71085	Intarirea Obiectului
71086	Misiune lvl up (20~29)
71087	Misiune lvl up (30~39)
71088	Cartea misiunii (usor)
71089	Cartea misiunii (normal)
71090	Cartea misiunii (greu)
71091	Tinctura negotului
71092	Cartea transformarii
71093	Globul transformarii
71094	Citit Concentrat
71095	Permis de Trecere
71096	Tabla de trecere
71099	Inelul urmasului
71100	Pergament Reset Skill
71101	Licoarea Grabei
71102	NoNAme
71103	Redistribuire (VIT)
71104	Redistribuire (INT)
71105	Redistribuire (STR)
71106	Redistribuire (DEX)
71107	Fructul Vietii
71108	Suc de Rodie
71109	Pergamentul Corectarii
71110	Zaharul Armasarului
71113	Sticla Cunoasterii
71114	Sigiliu Mistret (galben)
71115	Sigiliu Mistret albastru
71116	Sigiliu Lup (galben)
71117	Sigiliu Lup (albastru)
71118	Sigiliu Tigru (galben)
71119	Sigiliu Tigru (albastru)
71120	Sigiliu Leu (galben)
71121	Sigiliu Leu (albastru)
71122	NoNAme
71123	Balanta Dragonului
71124	Leul Alb
71125	Sigiliu Mistret de Lupta
71126	Sigiliu lup de lupta
71127	Sigiliu Tigrul Furtunii
71128	Sigiliul Leului Luptator
71129	Ghearele Dragonului
71130	Permis de Trecere Neg.
71131	Sigiliu Predator Polar
71132	Sigiliu Panda Blindat
71133	Sigiliu Unicorn Rosu
71134	Sigiliu Unicorn Albastru
71135	Inel Semiluna
71136	Acadea
71137	Sigiliu Tigru Regal (al)
71138	Sigiliu Tigru Regal (ro)
71139	Sigiliu Tigru Regal (go)
71140	Sigiliu Tigru Regal (ve)
71141	Sigiliu Tigru Regal (gr)
71142	Sigiliu Tigru Regal(alb)
71143	Inelul Bucuriei
71144	Cufar de Craciun
71145	Amuleta Dragostei Eterne
71146	Cutia lui Cupidon(roz)
71147	Cutia lui Cupidon(bleu)
71148	Inel Vointa Puternica
71149	Inel Putere Mortala
71150	Ou Magicx
71151	Magie Verde
71152	Putere Verde
71153	Licoarea Intelepciunii
71154	NoNAme
71155	NoNAme
71156	NoNAme
71157	NoNAme
71158	Medalia Eroilor
71159	Cufarul lui Milon
71160	Cufarul Athenei
71161	Sleipnir Porphyreus
71164	Sigiliu Cometa
71165	Sigiliu Predator Polar
71166	Sigiliu Panda Blindat
71171	Sigiliu Unicorn
71172	Vis Urat
71173	Pergament Teleportare
71174	Permis de Trecere
71175	Permis de Trecere
72001	Inelul experientei
72002	Inelul experientei
72003	Inelul experientei
72004	Manusile talharului
72005	Manusile talharului
72006	Manusile talharului
72007	Ghem de matase
72008	Ghem de matase
72009	Ghem de matase
72010	Pana Indragostitilor
72011	Pana Indragostitilor
72012	Pana Indragostitilor
72013	Cartea pescuitului
72014	Cartea pescuitului
72015	Cartea pescuitului
72016	A treia mana
72017	A treia mana
72018	A treia mana
72019	Lada Depozitare
72020	Lada de Obiecte
72021	Lada de lagar
72022	Medalia norocului
72023	Medalia norocului
72024	Medalia norocului
72025	Lovitura critica
72026	Lovitura critica
72027	Lovitura critica
72028	Masca emotiei
72029	Masca emotiei
72030	Masca emotiei
72031	Atacul Zeului Dragon
72032	Atacul Zeului Dragon
72033	Atacul Zeului Dragon
72034	Apararea Zeului Dragon
72035	Atacul Zeului Dragon
72036	Apararea Zeului Dragon
72037	Viata Zeului Dragon
72038	Viata Zeului Dragon
72039	Viata Zeului Dragon
72040	Inteligenta ZeuluiDragon
72041	Inteligenta ZeuluiDragon
72042	Inteligenta ZeuluiDragon
72043	Cartea Comandantului
72044	Cartea Comandantului
72045	Cartea Comandantului
72046	Sansa importanta
72047	Sansa importanta
72048	Sansa importanta
72049	Inelul experientei
72050	Inelul experientei
72301	Pergament Binecuvantat
72302	NoNAme
72303	NoNAme
72304	NoNAme
72305	NoNAme
72306	NoNAme
72307	NoNAme
72308	Minereu Magic de Cupru
72309	NoNAme
72310	NoNAme
72311	NoNAme
72312	NoNAme
72313	NoNAme
72314	NoNAme
72501	Inelul AntiExp
72502	Manusa talharului(iCafe)
72701	Papuci de Vant
72702	Papuci de Vant+ (comert)
72703	Cercel Os de Tigru
72704	Cercel Os de Dragon
72705	Bratara Os de Tigru
72706	Bratara Os de Dragon
72709	Cercel Os de Tigru
72710	Cercel Os de Dragon
72711	Bratara Os de Tigru
72712	Bratara din os de Dragon
72723	Elixirul Soarelui (S)
72724	Elixirul Soarelui (M)
72725	Elixirul Soarelui (L)
72726	Elixirul Soarelui (E)
72727	Elixirul Lunii (S)
72728	Elixirul Lunii (M)
72729	Elixirul Lunii (L)
72730	Elixirul Lunii (E)
73001	Frizura moderna (rosu)
73002	Frizura moderna(deschis)
73003	Frizura moderna(albastr)
73004	Frizura moderna (saten)
73005	Batic de frunte
73006	Batic de frunte
73007	Batic de frunte
73008	Batic de frunte
73009	Par lung (negru)
73010	Par lung (rosu)
73011	Par lung (saten)
73012	Par lung (verde)
73251	Coada de cal (saten)
73252	Coada de cal (verde)
73253	Coada de cal (albastru)
73254	Coada de cal (deschisa)
73255	Par pana la umeri (rosu)
73256	Par pana la umeri(saten)
73257	Par pana la umeri (desc)
73258	Par pana la umeri (lila)
73259	Par scurt (rosu)
73260	Par scurt (albastru)
73261	Par scurt (negru)
73262	Par scurt (blond)
73501	Frizura sportiva (desc.)
73502	Frizura sportiva (saten)
73503	Frizura sportiva (blond)
73504	Frizura sportiva (verde)
73505	Frizura carisma (alb)
73506	Frizura carisma (rosu)
73507	Frizura carisma (negru)
73508	Frizura carisma (violet)
73509	Coada lunga (alb)
73510	Coada lunga (albastru)
73511	Coada lunga (negru)
73512	Coada lunga (saten)
73751	Frizura nobila (saten)
73752	Frizura nobila (negru)
73753	Frizura nobila (albastr)
73754	Frizura nobila (deschis)
73755	Par semi-lung (saten)
73756	Par semi-lung (negru)
73757	Par semi-lung (blond)
73758	Par semi-lung (violet)
73759	Frizura veche (brunet)
73760	Frizura veche (deschis)
73761	Frizura veche (violet)
73762	Frizura veche (rosu)
74001	Frizura moderna (rosu)
74002	Frizura moderna(deschis)
74003	Frizura moderna(albastr)
74004	Frizura moderna (saten)
74005	Batic de frunte (rosu)
74006	Batic de frunte (carouri
74007	Batic de frunte(albastr)
74008	Batic de frunte(carouri)
74009	Par lung (negru)
74010	Par lung (rosu)
74011	Par lung (saten)
74012	Par lung (verde)
74013	Afro Razboinic (B)
74014	Afro Razboinic (B)
74015	Coif SamuraiRazboinic(B)
74016	Coif SamuraiRazboinic(B)
74017	Fes Razboinic (B)
74018	Keffiyeh Razboinic (B)
74019	Turban Razboinic (B)
74020	Jack O'Razboinic (m)
74251	Coada de cal (saten)
74252	Coada de cal (verde)
74253	Coada de cal (albastru)
74254	Coada de cal (deschis)
74255	Par pana la umeri (rosu)
74256	Par pana la umeri(saten)
74257	Par pana la umeri (desc)
74258	Par pana la umeri (Lila)
74259	Par scurt (rosu)
74260	Par scurt (albastru)
74261	Par scurt (negru)
74262	Par scurt (blond)
74263	Afro Ninja (F)
74264	Afro Ninja (F)
74265	Palarie Con Ninja (F)
74266	Palarie Con Ninja (F)
74267	Val Ninja (F)
74268	Esarfa Ninja (F)
74269	Turban Ninja (F)
74270	Jack O'Ninja (f)
74501	Frizura sport (Alba)
74502	Frizura sport (Saten)
74503	Frizura sport (Blond)
74504	Frizura sportiva (verde)
74505	Frizura carisma (alb)
74506	Frizura carisma (rosu)
74507	Frizura carisma (negru)
74508	Frizura carisma (violet)
74509	Coada lunga (alb)
74510	Coada lunga (albastru)
74511	Coada lunga (negru)
74512	Coada lunga (saten)
74513	Afro Sura (B)
74514	Afro Sura (B)
74515	Coif Samurai Sura (B)
74516	Coif Samurai Sura (B)
74517	Fes Sura (B)
74518	Keffiyeh Sura (B)
74519	Turban Sura (B)
74520	Jack O'Sura (m)
74751	Frizura nobila (saten)
74752	Frizura nobila (negru)
74753	Frizura nobila (albastr)
74754	Frizura nobila (deschis)
74755	Par semi-lung (saten)
74756	Par semi-lung (negru)
74757	Par semi-lung (blond)
74758	Par semi-lung (violet)
74759	Frizura veche (saten)
74760	Frizura veche (Blond)
74761	Frizura veche (violet)
74762	Frizura veche (rosu)
74763	Afro Saman (F)
74764	Afro Saman (F)
74765	Palarie Con Saman (F)
74766	Palarie Con Saman (F)
74767	Val Saman (F)
74768	Esarfa Saman (F)
74769	Turban Saman (F)
74770	Jack O`Shaman (f)
75001	Frizura moderna (rosu)
75002	Frizura moderna(deschis)
75003	Frizura moderna(albastr)
75004	Frizura moderna (saten)
75005	Batic de frunte (saten)
75006	Batic de frunte (blond)
75007	Batic de frunte(albastr)
75008	Batic de frunte (verde)
75009	Par lung (negru)
75010	Par lung (rosu)
75011	Par lung (saten)
75012	Par lung (verde)
75013	Afro Razboinic (F)
75014	Afro Razboinic (F)
75015	Palarie Con Razboinic(F)
75016	Palarie Con Razboinic(F)
75017	Val Razboinic (F)
75018	Esarfa Razboinic (F)
75019	Turban Razboinic (F)
75020	Jack O`Warrior (f)
75201	Coada de cal (saten)
75202	Coada de cal (verde)
75203	Coada de cal (albastru)
75204	Coada de cal (deschis)
75205	Par pana la umeri (rosu)
75206	Par pana la umeri(saten)
75207	Par pana la umeri (desc)
75208	Par pana la umeri (lila)
75209	Par scurt (rosu)
75210	Par scurt (albastru)
75211	Par scurt (negru)
75212	Par scurt (blond)
75213	Afro Ninja (B)
75214	Afro Ninja (B)
75215	Coif Samurai Ninja (B)
75216	Coif Samurai Ninja (B)
75217	Fes Ninja (B)
75218	Keffiyeh Ninja (B)
75219	Turban Ninja (B)
75220	Jack O`Ninja (m)
75401	Frizura sportiva (desc.)
75402	Frizura sportiva (saten)
75403	Frizura sportiva (blond)
75404	Frizura sportiva (verde)
75405	Frizura carisma (alb)
75406	Frizura carisma (rosu)
75407	Frizura carisma (negru)
75408	Frizura carisma (violet)
75409	Coada lunga (alb)
75410	Coada lunga (albastra)
75411	Coada lunga (negru)
75412	Coada lunga (saten)
75413	Afro Sura (F)
75414	Afro Sura (F)
75415	Palarie Con Sura (F)
75416	Palarie Con Sura (F)
75417	Val Sura (F)
75418	Esarfa Sura (F)
75419	Turban Sura (F)
75420	Jack O`Sura (f)
75601	Frizura nobila (saten)
75602	Frizura nobila (negru)
75603	Frizura nobila (albastr)
75604	Frizura nobila (deschis)
75605	Par semi-lung (saten)
75606	Par semi-lung (negru)
75607	Par semi-lung (blond)
75608	Par semi-lung (violet)
75609	Frizura veche (saten)
75610	Frizura veche (deschis)
75611	Frizura veche (violet)
75612	Frizura veche (rosu)
75613	Afro Saman (B)
75614	Afro Saman (B)
75615	Coif Samurai Saman (B)
75616	Coif Samurai Saman (B)
75617	Fes Saman (B)
75618	Keffiyeh Saman (B)
75619	Turban Saman (B)
75620	Jack O`Shaman (m)
76000	Vin de Flori de Piersic
76001	Pergament Reset Skill
76002	Cap Mumificat
76003	Licoarea Grabei
76004	Elixirul Lunii (S)
76005	Elixirul Lunii (M)
76006	Busola Pietrei Metin
76007	Mantia Curajului
76008	Medalia Dragonului
76009	Pergamentul Dragonului
76010	Piatra Insangerata
76011	Cartea Comandantului
76012	Licoarea Vitezei
76013	Intarirea Obiectului (b)
76014	Vrajeste Obiectul (b)
76015	Marmura Binecuvantata
76016	Pergament Binecuvantat
76017	Licoarea Atacului +10
76018	Licoarea Atacului +15
76019	Permis de Trecere
76020	Elixirul Explorarii
76021	Elixirul Soarelui (S)
76022	Elixirul Soarelui (M)
76023	Magie Verde
76024	Putere Verde
80001	Saculet de bani
80002	Hartie nescrisa
80003	Lingou argint
80004	Lingou argint(500kk Yang)
80005	Lingou aur(1 Miliard Yang)
